,price,buy,sell,volume,v,dv
2020-06-18 15:33:33.537019,281.3,0.0,17.0,17.0,17.0,4782.1
2020-06-18 15:45:00.000000,281.65,4508.0,0.0,4508.0,4508.0,1269678.2
2020-06-19 09:00:31.079598,284.15,0.0,24.0,24.0,24.0,6819.599999999999
2020-06-19 09:01:12.953250,283.6,6.0,0.0,6.0,6.0,1701.6000000000001
2020-06-19 09:01:56.755688,283.2,0.0,6.0,6.0,6.0,1699.1999999999998
2020-06-19 09:02:59.333818,282.9,15.0,0.0,15.0,15.0,4243.5
2020-06-19 09:04:04.769108,282.2,4.0,0.0,4.0,4.0,1128.8
2020-06-19 09:04:56.469007,281.85,0.0,14.0,14.0,14.0,3945.9000000000005
2020-06-19 09:05:41.585490,281.6,6.0,0.0,6.0,6.0,1689.6000000000001
2020-06-19 09:08:35.040743,281.3,0.0,51.0,51.0,51.0,14346.300000000001
2020-06-19 09:10:07.137840,280.6,0.0,53.0,53.0,53.0,14871.800000000001
2020-06-19 09:11:41.154013,280.5,0.0,9.0,9.0,9.0,2524.5
2020-06-19 09:14:26.255726,280.3,26.0,0.0,26.0,26.0,7287.8
2020-06-19 09:15:09.454642,278.95,0.0,10.0,10.0,10.0,2789.5
2020-06-19 09:18:16.218158,279.5,10.0,0.0,10.0,10.0,2795.0
2020-06-19 09:20:06.648412,279.5,0.0,1.0,1.0,1.0,279.5
2020-06-19 09:22:25.672490,279.6,0.0,18.0,18.0,18.0,5032.8
2020-06-19 09:24:26.856520,280.0,0.0,22.0,22.0,22.0,6160.0
2020-06-19 09:26:29.676421,279.45,21.0,0.0,21.0,21.0,5868.45
2020-06-19 09:27:54.512821,278.65,18.0,0.0,18.0,18.0,5015.7
2020-06-19 09:29:50.808316,279.1,1.0,0.0,1.0,1.0,279.1
2020-06-19 09:32:13.748625,278.9,14.0,0.0,14.0,14.0,3904.5999999999995
2020-06-19 09:34:56.447557,278.65,0.0,49.0,49.0,49.0,13653.849999999999
2020-06-19 09:38:43.995600,278.7,0.0,1.0,1.0,1.0,278.7
2020-06-19 09:45:55.078829,278.9,28.0,0.0,28.0,28.0,7809.199999999999
2020-06-19 09:48:19.768138,278.45,8.0,0.0,8.0,8.0,2227.6
2020-06-19 09:52:07.604873,279.0,1.0,0.0,1.0,1.0,279.0
2020-06-19 10:00:03.640797,278.8,0.0,6.0,6.0,6.0,1672.8000000000002
2020-06-19 10:01:52.537767,278.5,0.0,37.0,37.0,37.0,10304.5
2020-06-19 10:05:26.247375,278.7,2.0,0.0,2.0,2.0,557.4
2020-06-19 10:14:17.574000,277.95,0.0,8.0,8.0,8.0,2223.6
2020-06-19 10:16:07.570221,277.75,9.0,0.0,9.0,9.0,2499.75
2020-06-19 10:18:38.503612,278.45,20.0,0.0,20.0,20.0,5569.0
2020-06-19 10:22:16.395876,278.85,14.0,0.0,14.0,14.0,3903.9000000000005
2020-06-19 10:25:59.130777,279.1,0.0,1.0,1.0,1.0,279.1
2020-06-19 10:30:16.257916,278.55,0.0,29.0,29.0,29.0,8077.950000000001
2020-06-19 10:32:27.802098,279.0,0.0,2.0,2.0,2.0,558.0
2020-06-19 10:38:08.765357,279.55,6.0,0.0,6.0,6.0,1677.3000000000002
2020-06-19 10:40:29.106000,279.55,0.0,20.0,20.0,20.0,5591.0
2020-06-19 10:44:27.070463,279.6,18.0,0.0,18.0,18.0,5032.8
2020-06-19 10:48:08.655851,279.9,5.0,0.0,5.0,5.0,1399.5
2020-06-19 10:52:21.450369,279.3,0.0,1.0,1.0,1.0,279.3
2020-06-19 10:57:26.664000,278.9,0.0,20.0,20.0,20.0,5578.0
2020-06-19 11:01:07.777000,278.5,0.0,23.0,23.0,23.0,6405.5
2020-06-19 11:05:44.206105,278.75,6.0,0.0,6.0,6.0,1672.5
2020-06-19 11:18:33.286994,279.1,0.0,25.0,25.0,25.0,6977.500000000001
2020-06-19 11:25:20.089734,278.3,0.0,10.0,10.0,10.0,2783.0
2020-06-19 11:30:34.947961,278.9,0.0,31.0,31.0,31.0,8645.9
2020-06-19 11:35:51.692943,279.4,20.0,0.0,20.0,20.0,5588.0
2020-06-19 11:43:24.841266,279.45,33.0,0.0,33.0,33.0,9221.85
2020-06-19 11:52:00.821836,279.5,0.0,33.0,33.0,33.0,9223.5
2020-06-19 12:03:44.566971,279.5,0.0,27.0,27.0,27.0,7546.5
2020-06-19 12:15:07.499250,279.8,0.0,10.0,10.0,10.0,2798.0
2020-06-19 12:34:22.854857,279.65,1.0,0.0,1.0,1.0,279.65
2020-06-19 12:44:23.155579,279.9,0.0,20.0,20.0,20.0,5598.0
2020-06-19 12:55:31.932290,279.8,16.0,0.0,16.0,16.0,4476.8
2020-06-19 12:59:36.518087,280.55,1.0,0.0,1.0,1.0,280.55
2020-06-19 13:02:41.964715,280.9,0.0,35.0,35.0,35.0,9831.5
2020-06-19 13:09:13.233971,280.6,0.0,38.0,38.0,38.0,10662.800000000001
2020-06-19 13:17:01.750488,281.0,35.0,0.0,35.0,35.0,9835.0
2020-06-19 13:20:33.273983,281.15,0.0,5.0,5.0,5.0,1405.75
2020-06-19 13:44:12.748725,280.85,24.0,0.0,24.0,24.0,6740.400000000001
2020-06-19 13:55:00.555500,280.7,0.0,5.0,5.0,5.0,1403.5
2020-06-19 14:00:58.994100,280.35,0.0,2.0,2.0,2.0,560.7
2020-06-19 14:14:54.851657,279.95,0.0,6.0,6.0,6.0,1679.6999999999998
2020-06-19 14:23:13.586876,280.35,36.0,0.0,36.0,36.0,10092.6
2020-06-19 14:28:48.382258,280.2,0.0,18.0,18.0,18.0,5043.599999999999
2020-06-19 14:36:15.179205,280.45,16.0,0.0,16.0,16.0,4487.2
2020-06-19 14:43:33.264000,280.85,0.0,13.0,13.0,13.0,3651.05
2020-06-19 14:48:19.232526,281.3,5.0,0.0,5.0,5.0,1406.5
2020-06-19 14:59:42.426696,281.2,0.0,23.0,23.0,23.0,6467.599999999999
2020-06-19 15:02:26.893862,281.9,1.0,0.0,1.0,1.0,281.9
2020-06-19 15:11:10.792571,281.65,0.0,20.0,20.0,20.0,5633.0
2020-06-19 15:19:25.421186,281.6,0.0,7.0,7.0,7.0,1971.2000000000003
2020-06-19 15:24:38.746125,281.6,0.0,4.0,4.0,4.0,1126.4
2020-06-19 15:29:34.046182,282.4,0.0,1.0,1.0,1.0,282.4
2020-06-19 15:31:11.930625,281.95,7.0,0.0,7.0,7.0,1973.6499999999999
2020-06-19 15:45:00.000000,282.2,4160.0,0.0,4160.0,4160.0,1173952.0
2020-06-22 09:00:25.799995,279.55,10.0,0.0,10.0,10.0,2795.5
2020-06-22 09:01:18.481837,279.85,10.0,0.0,10.0,10.0,2798.5
2020-06-22 09:02:24.108018,279.65,0.0,1.0,1.0,1.0,279.65
2020-06-22 09:04:06.496166,280.3,17.0,0.0,17.0,17.0,4765.1
2020-06-22 09:07:13.102138,280.6,0.0,4.0,4.0,4.0,1122.4
2020-06-22 09:10:23.907383,280.35,0.0,13.0,13.0,13.0,3644.55
2020-06-22 09:13:58.630500,280.3,0.0,12.0,12.0,12.0,3363.6000000000004
2020-06-22 09:19:26.862985,281.2,16.0,0.0,16.0,16.0,4499.2
2020-06-22 09:22:56.302062,280.8,36.0,0.0,36.0,36.0,10108.800000000001
2020-06-22 09:27:01.176353,280.7,0.0,31.0,31.0,31.0,8701.699999999999
2020-06-22 09:31:49.591815,281.15,13.0,0.0,13.0,13.0,3654.95
2020-06-22 09:34:08.177796,280.45,0.0,2.0,2.0,2.0,560.9
2020-06-22 09:35:30.258983,280.0,0.0,25.0,25.0,25.0,7000.0
2020-06-22 09:37:08.758248,280.05,0.0,11.0,11.0,11.0,3080.55
2020-06-22 09:40:22.982776,280.25,0.0,4.0,4.0,4.0,1121.0
2020-06-22 09:43:45.607684,280.7,18.0,0.0,18.0,18.0,5052.599999999999
2020-06-22 09:53:52.677659,281.05,6.0,0.0,6.0,6.0,1686.3000000000002
2020-06-22 09:58:59.515960,281.35,0.0,32.0,32.0,32.0,9003.2
2020-06-22 10:02:24.442000,281.65,10.0,0.0,10.0,10.0,2816.5
2020-06-22 10:06:01.808864,281.4,35.0,0.0,35.0,35.0,9849.0
2020-06-22 10:12:13.769115,281.9,15.0,0.0,15.0,15.0,4228.5
2020-06-22 10:17:22.829575,281.95,0.0,12.0,12.0,12.0,3383.3999999999996
2020-06-22 10:24:46.373741,282.1,0.0,27.0,27.0,27.0,7616.700000000001
2020-06-22 10:35:23.281254,281.85,10.0,0.0,10.0,10.0,2818.5
2020-06-22 10:40:18.180000,281.95,6.0,0.0,6.0,6.0,1691.6999999999998
2020-06-22 10:49:04.044539,282.05,29.0,0.0,29.0,29.0,8179.450000000001
2020-06-22 10:54:56.138964,281.4,0.0,16.0,16.0,16.0,4502.4
2020-06-22 10:59:53.661300,281.15,45.0,0.0,45.0,45.0,12651.749999999998
2020-06-22 11:06:58.530732,281.7,0.0,2.0,2.0,2.0,563.4
2020-06-22 11:15:14.504044,281.9,0.0,46.0,46.0,46.0,12967.4
2020-06-22 11:22:45.328800,282.15,0.0,23.0,23.0,23.0,6489.45
2020-06-22 11:33:09.396651,282.15,0.0,7.0,7.0,7.0,1975.0499999999997
2020-06-22 11:40:08.619828,282.5,18.0,0.0,18.0,18.0,5085.0
2020-06-22 11:48:27.497250,281.85,7.0,0.0,7.0,7.0,1972.9500000000003
2020-06-22 12:11:38.178000,281.75,0.0,22.0,22.0,22.0,6198.5
2020-06-22 12:24:31.996800,282.15,0.0,1.0,1.0,1.0,282.15
2020-06-22 12:33:45.825675,282.45,0.0,20.0,20.0,20.0,5649.0
2020-06-22 13:04:28.497150,282.4,4.0,0.0,4.0,4.0,1129.6
2020-06-22 13:22:33.447982,282.15,0.0,18.0,18.0,18.0,5078.7
2020-06-22 13:40:26.084348,282.4,0.0,2.0,2.0,2.0,564.8
2020-06-22 13:49:39.742218,281.75,8.0,0.0,8.0,8.0,2254.0
2020-06-22 13:55:06.707404,281.55,0.0,10.0,10.0,10.0,2815.5
2020-06-22 14:02:47.782832,281.15,4.0,0.0,4.0,4.0,1124.6
2020-06-22 14:08:26.664000,281.05,13.0,0.0,13.0,13.0,3653.65
2020-06-22 14:10:51.142426,280.5,0.0,35.0,35.0,35.0,9817.5
2020-06-22 14:14:43.209964,280.45,19.0,0.0,19.0,19.0,5328.55
2020-06-22 14:18:52.047775,281.1,0.0,41.0,41.0,41.0,11525.1
2020-06-22 14:26:05.892268,281.45,10.0,0.0,10.0,10.0,2814.5
2020-06-22 14:33:12.351706,281.45,0.0,67.0,67.0,67.0,18857.149999999998
2020-06-22 14:38:53.432156,281.65,17.0,0.0,17.0,17.0,4788.049999999999
2020-06-22 14:47:03.636000,281.95,13.0,0.0,13.0,13.0,3665.35
2020-06-22 14:54:10.226250,281.65,31.0,0.0,31.0,31.0,8731.15
2020-06-22 15:00:29.408824,280.8,0.0,49.0,49.0,49.0,13759.2
2020-06-22 15:03:42.627316,280.85,30.0,0.0,30.0,30.0,8425.5
2020-06-22 15:17:53.872163,281.1,40.0,0.0,40.0,40.0,11244.0
2020-06-22 15:27:05.454000,280.8,34.0,0.0,34.0,34.0,9547.2
2020-06-22 15:45:00.000000,279.9,4324.0,0.0,4324.0,4324.0,1210287.5999999999
2020-06-23 09:00:30.902771,282.95,3.0,0.0,3.0,3.0,848.8499999999999
2020-06-23 09:01:21.820212,283.5,44.0,0.0,44.0,44.0,12474.0
2020-06-23 09:02:07.736783,282.5,0.0,58.0,58.0,58.0,16385.0
2020-06-23 09:03:23.074615,283.25,2.0,0.0,2.0,2.0,566.5
2020-06-23 09:04:40.399491,283.85,18.0,0.0,18.0,18.0,5109.3
2020-06-23 09:06:16.419411,283.5,31.0,0.0,31.0,31.0,8788.5
2020-06-23 09:08:26.239920,283.55,23.0,0.0,23.0,23.0,6521.650000000001
2020-06-23 09:09:37.295633,284.45,0.0,59.0,59.0,59.0,16782.55
2020-06-23 09:10:58.920282,284.2,0.0,3.0,3.0,3.0,852.5999999999999
2020-06-23 09:13:56.933082,284.3,0.0,14.0,14.0,14.0,3980.2000000000003
2020-06-23 09:17:45.314617,284.2,0.0,18.0,18.0,18.0,5115.599999999999
2020-06-23 09:20:01.999800,284.85,18.0,0.0,18.0,18.0,5127.3
2020-06-23 09:22:41.906257,284.15,0.0,20.0,20.0,20.0,5683.0
2020-06-23 09:26:19.257333,284.55,0.0,6.0,6.0,6.0,1707.3000000000002
2020-06-23 09:29:52.908094,284.65,0.0,8.0,8.0,8.0,2277.2
2020-06-23 09:33:07.092887,284.55,0.0,20.0,20.0,20.0,5691.0
2020-06-23 09:37:14.998500,284.25,0.0,12.0,12.0,12.0,3411.0
2020-06-23 09:40:51.454708,283.85,9.0,0.0,9.0,9.0,2554.65
2020-06-23 09:45:03.124687,284.25,24.0,0.0,24.0,24.0,6822.0
2020-06-23 09:49:21.580576,284.0,0.0,2.0,2.0,2.0,568.0
2020-06-23 09:54:37.977853,284.05,6.0,0.0,6.0,6.0,1704.3000000000002
2020-06-23 09:58:20.955651,283.6,32.0,0.0,32.0,32.0,9075.2
2020-06-23 10:02:00.540486,283.7,0.0,4.0,4.0,4.0,1134.8
2020-06-23 10:05:19.124725,283.35,0.0,44.0,44.0,44.0,12467.400000000001
2020-06-23 10:07:18.419211,282.85,0.0,8.0,8.0,8.0,2262.8
2020-06-23 10:08:46.094681,282.7,1.0,0.0,1.0,1.0,282.7
2020-06-23 10:10:31.956165,282.3,0.0,4.0,4.0,4.0,1129.2
2020-06-23 10:11:50.983494,282.4,11.0,0.0,11.0,11.0,3106.3999999999996
2020-06-23 10:12:57.341826,282.2,56.0,0.0,56.0,56.0,15803.199999999999
2020-06-23 10:15:49.987096,280.35,0.0,4.0,4.0,4.0,1121.4
2020-06-23 10:16:30.439434,281.05,2.0,0.0,2.0,2.0,562.1
2020-06-23 10:17:44.479037,280.45,0.0,12.0,12.0,12.0,3365.3999999999996
2020-06-23 10:18:27.725383,280.5,8.0,0.0,8.0,8.0,2244.0
2020-06-23 10:19:19.732246,281.0,0.0,13.0,13.0,13.0,3653.0
2020-06-23 10:20:09.394078,280.7,8.0,0.0,8.0,8.0,2245.6
2020-06-23 10:20:53.482196,280.35,11.0,0.0,11.0,11.0,3083.8500000000004
2020-06-23 10:21:34.822710,279.95,5.0,0.0,5.0,5.0,1399.75
2020-06-23 10:23:00.972876,279.95,0.0,39.0,39.0,39.0,10918.05
2020-06-23 10:23:34.699232,279.45,13.0,0.0,13.0,13.0,3632.85
2020-06-23 10:24:11.292403,279.2,0.0,20.0,20.0,20.0,5584.0
2020-06-23 10:24:55.317851,278.75,4.0,0.0,4.0,4.0,1115.0
2020-06-23 10:25:29.284162,279.2,10.0,0.0,10.0,10.0,2792.0
2020-06-23 10:26:04.253066,279.55,1.0,0.0,1.0,1.0,279.55
2020-06-23 10:27:03.391690,279.25,0.0,8.0,8.0,8.0,2234.0
2020-06-23 10:27:58.325956,279.4,0.0,20.0,20.0,20.0,5588.0
2020-06-23 10:28:57.342331,278.85,0.0,46.0,46.0,46.0,12827.1
2020-06-23 10:29:47.627023,278.4,0.0,22.0,22.0,22.0,6124.799999999999
2020-06-23 10:30:33.672129,278.5,28.0,0.0,28.0,28.0,7798.0
2020-06-23 10:31:18.832703,278.85,20.0,0.0,20.0,20.0,5577.0
2020-06-23 10:33:04.298078,279.1,13.0,0.0,13.0,13.0,3628.3
2020-06-23 10:34:26.373767,279.55,0.0,24.0,24.0,24.0,6709.200000000001
2020-06-23 10:37:02.552936,279.75,15.0,0.0,15.0,15.0,4196.25
2020-06-23 10:38:22.634812,279.25,32.0,0.0,32.0,32.0,8936.0
2020-06-23 10:39:32.330571,278.4,0.0,129.0,129.0,129.0,35913.6
2020-06-23 10:40:42.794355,278.9,15.0,0.0,15.0,15.0,4183.5
2020-06-23 10:42:01.176353,278.45,32.0,0.0,32.0,32.0,8910.4
2020-06-23 10:43:27.532317,278.55,3.0,0.0,3.0,3.0,835.6500000000001
2020-06-23 10:44:58.808708,278.65,0.0,9.0,9.0,9.0,2507.85
2020-06-23 10:46:03.681010,278.85,17.0,0.0,17.0,17.0,4740.450000000001
2020-06-23 10:46:58.185785,279.1,0.0,13.0,13.0,13.0,3628.3
2020-06-23 10:48:39.221884,279.35,0.0,32.0,32.0,32.0,8939.2
2020-06-23 10:50:50.090684,279.15,0.0,3.0,3.0,3.0,837.4499999999999
2020-06-23 10:53:47.632124,280.45,63.0,0.0,63.0,63.0,17668.35
2020-06-23 10:54:46.164875,280.25,17.0,0.0,17.0,17.0,4764.25
2020-06-23 10:56:22.913520,279.95,6.0,0.0,6.0,6.0,1679.6999999999998
2020-06-23 10:59:38.364743,280.65,1.0,0.0,1.0,1.0,280.65
2020-06-23 11:00:24.393165,280.9,23.0,0.0,23.0,23.0,6460.7
2020-06-23 11:00:58.403984,281.0,33.0,0.0,33.0,33.0,9273.0
2020-06-23 11:02:01.408310,280.95,5.0,0.0,5.0,5.0,1404.75
2020-06-23 11:03:07.246167,281.25,14.0,0.0,14.0,14.0,3937.5
2020-06-23 11:04:17.305962,280.9,59.0,0.0,59.0,59.0,16573.1
2020-06-23 11:06:19.532930,280.8,0.0,81.0,81.0,81.0,22744.8
2020-06-23 11:07:57.150041,281.25,54.0,0.0,54.0,54.0,15187.5
2020-06-23 11:09:29.909545,281.5,3.0,0.0,3.0,3.0,844.5
2020-06-23 11:18:04.554518,281.75,0.0,10.0,10.0,10.0,2817.5
2020-06-23 11:19:28.334516,282.1,24.0,0.0,24.0,24.0,6770.400000000001
2020-06-23 11:22:00.000000,281.9,0.0,10.0,10.0,10.0,2819.0
2020-06-23 11:23:33.145856,282.8,0.0,31.0,31.0,31.0,8766.800000000001
2020-06-23 11:24:50.169199,283.15,6.0,0.0,6.0,6.0,1698.8999999999999
2020-06-23 11:29:37.369144,283.05,0.0,2.0,2.0,2.0,566.1
2020-06-23 11:32:36.556541,283.15,0.0,13.0,13.0,13.0,3680.95
2020-06-23 11:43:06.273882,282.3,0.0,3.0,3.0,3.0,846.9000000000001
2020-06-23 11:48:34.627409,282.65,62.0,0.0,62.0,62.0,17524.3
2020-06-23 11:52:48.422457,282.2,0.0,36.0,36.0,36.0,10159.199999999999
2020-06-23 11:58:47.346616,282.85,47.0,0.0,47.0,47.0,13293.95
2020-06-23 12:04:22.255839,282.6,0.0,3.0,3.0,3.0,847.8000000000001
2020-06-23 12:11:30.552500,282.45,0.0,9.0,9.0,9.0,2542.0499999999997
2020-06-23 12:19:02.879712,282.5,0.0,51.0,51.0,51.0,14407.5
2020-06-23 12:26:19.548607,282.5,0.0,3.0,3.0,3.0,847.5
2020-06-23 12:40:19.738286,281.25,0.0,3.0,3.0,3.0,843.75
2020-06-23 12:49:10.311469,281.55,0.0,21.0,21.0,21.0,5912.55
2020-06-23 12:57:07.999200,282.05,117.0,0.0,117.0,117.0,32999.85
2020-06-23 13:05:53.038174,281.75,0.0,50.0,50.0,50.0,14087.5
2020-06-23 13:12:54.369562,282.2,5.0,0.0,5.0,5.0,1411.0
2020-06-23 13:47:04.999500,281.8,0.0,8.0,8.0,8.0,2254.4
2020-06-23 13:59:21.816000,281.7,10.0,0.0,10.0,10.0,2817.0
2020-06-23 14:06:25.330800,282.1,14.0,0.0,14.0,14.0,3949.4000000000005
2020-06-23 14:13:05.489647,281.95,4.0,0.0,4.0,4.0,1127.8
2020-06-23 14:21:32.304462,282.05,0.0,22.0,22.0,22.0,6205.1
2020-06-23 14:30:16.581256,282.25,3.0,0.0,3.0,3.0,846.75
2020-06-23 14:34:17.946923,282.55,1.0,0.0,1.0,1.0,282.55
2020-06-23 14:43:12.921785,282.25,50.0,0.0,50.0,50.0,14112.5
2020-06-23 14:44:45.094045,281.25,0.0,21.0,21.0,21.0,5906.25
2020-06-23 14:46:31.899249,281.05,0.0,50.0,50.0,50.0,14052.5
2020-06-23 14:50:13.441279,281.55,4.0,0.0,4.0,4.0,1126.2
2020-06-23 14:54:50.661600,281.25,2.0,0.0,2.0,2.0,562.5
2020-06-23 15:00:50.619938,281.35,0.0,16.0,16.0,16.0,4501.6
2020-06-23 15:03:25.919738,281.0,1.0,0.0,1.0,1.0,281.0
2020-06-23 15:08:03.005265,281.7,0.0,16.0,16.0,16.0,4507.2
2020-06-23 15:16:56.342191,282.3,0.0,81.0,81.0,81.0,22866.3
2020-06-23 15:22:27.601802,281.45,0.0,31.0,31.0,31.0,8724.949999999999
2020-06-23 15:26:29.617291,281.25,0.0,19.0,19.0,19.0,5343.75
2020-06-23 15:33:23.270400,280.9,0.0,40.0,40.0,40.0,11236.0
2020-06-23 15:45:00.000000,281.5,5047.0,0.0,5047.0,5047.0,1420730.5
2020-06-24 09:00:21.991491,282.95,14.0,0.0,14.0,14.0,3961.2999999999997
2020-06-24 09:01:00.074434,282.8,0.0,14.0,14.0,14.0,3959.2000000000003
2020-06-24 09:02:13.015940,282.45,0.0,2.0,2.0,2.0,564.9
2020-06-24 09:03:40.778045,283.1,9.0,0.0,9.0,9.0,2547.9
2020-06-24 09:04:53.287722,283.25,10.0,0.0,10.0,10.0,2832.5
2020-06-24 09:06:44.265236,283.25,14.0,0.0,14.0,14.0,3965.5
2020-06-24 09:08:40.109303,283.55,20.0,0.0,20.0,20.0,5671.0
2020-06-24 09:11:55.501057,283.4,0.0,21.0,21.0,21.0,5951.4
2020-06-24 09:17:22.249430,283.95,10.0,0.0,10.0,10.0,2839.5
2020-06-24 09:21:09.287774,284.3,11.0,0.0,11.0,11.0,3127.3
2020-06-24 09:23:35.851836,284.6,166.0,0.0,166.0,166.0,47243.600000000006
2020-06-24 09:25:27.628816,284.75,0.0,5.0,5.0,5.0,1423.75
2020-06-24 09:27:15.950786,285.25,43.0,0.0,43.0,43.0,12265.75
2020-06-24 09:30:16.733020,284.85,3.0,0.0,3.0,3.0,854.5500000000001
2020-06-24 09:33:36.312158,284.8,10.0,0.0,10.0,10.0,2848.0
2020-06-24 09:37:50.521263,285.15,0.0,4.0,4.0,4.0,1140.6
2020-06-24 09:41:07.312701,285.5,0.0,37.0,37.0,37.0,10563.5
2020-06-24 09:44:02.826942,285.25,14.0,0.0,14.0,14.0,3993.5
2020-06-24 09:47:40.630857,285.8,59.0,0.0,59.0,59.0,16862.2
2020-06-24 09:50:48.548991,286.1,0.0,74.0,74.0,74.0,21171.4
2020-06-24 09:52:48.405917,286.6,0.0,6.0,6.0,6.0,1719.6000000000001
2020-06-24 09:54:49.865143,286.8,0.0,13.0,13.0,13.0,3728.4
2020-06-24 09:57:23.142649,286.45,7.0,0.0,7.0,7.0,2005.1499999999999
2020-06-24 09:59:37.542258,286.6,16.0,0.0,16.0,16.0,4585.6
2020-06-24 10:01:28.209099,285.9,0.0,20.0,20.0,20.0,5718.0
2020-06-24 10:03:29.915264,285.65,0.0,5.0,5.0,5.0,1428.25
2020-06-24 10:05:48.983865,285.8,0.0,5.0,5.0,5.0,1429.0
2020-06-24 10:08:58.104425,285.55,10.0,0.0,10.0,10.0,2855.5
2020-06-24 10:12:17.327967,286.0,22.0,0.0,22.0,22.0,6292.0
2020-06-24 10:14:31.932290,286.55,20.0,0.0,20.0,20.0,5731.0
2020-06-24 10:18:00.000000,286.5,39.0,0.0,39.0,39.0,11173.5
2020-06-24 10:21:37.981813,286.65,62.0,0.0,62.0,62.0,17772.3
2020-06-24 10:25:23.506421,286.45,0.0,50.0,50.0,50.0,14322.5
2020-06-24 10:29:43.737561,286.55,0.0,4.0,4.0,4.0,1146.2
2020-06-24 10:32:25.249273,286.8,0.0,42.0,42.0,42.0,12045.6
2020-06-24 10:35:57.015574,286.25,1.0,0.0,1.0,1.0,286.25
2020-06-24 10:39:39.390000,286.1,0.0,11.0,11.0,11.0,3147.1000000000004
2020-06-24 10:43:55.453914,285.8,1.0,0.0,1.0,1.0,285.8
2020-06-24 10:45:28.119178,285.1,13.0,0.0,13.0,13.0,3706.3
2020-06-24 10:46:54.791268,285.15,0.0,2.0,2.0,2.0,570.3
2020-06-24 10:49:34.207105,285.3,1.0,0.0,1.0,1.0,285.3
2020-06-24 10:53:26.523663,285.6,36.0,0.0,36.0,36.0,10281.6
2020-06-24 10:58:20.637936,285.65,9.0,0.0,9.0,9.0,2570.85
2020-06-24 11:02:23.382277,285.0,61.0,0.0,61.0,61.0,17385.0
2020-06-24 11:05:06.922385,285.25,0.0,7.0,7.0,7.0,1996.75
2020-06-24 11:10:34.849456,285.9,12.0,0.0,12.0,12.0,3430.7999999999997
2020-06-24 11:21:57.125761,285.6,15.0,0.0,15.0,15.0,4284.0
2020-06-24 11:26:27.270000,286.0,0.0,9.0,9.0,9.0,2574.0
2020-06-24 11:30:50.742589,286.1,33.0,0.0,33.0,33.0,9441.300000000001
2020-06-24 11:37:52.973426,286.25,0.0,3.0,3.0,3.0,858.75
2020-06-24 11:48:12.855857,285.9,43.0,0.0,43.0,43.0,12293.699999999999
2020-06-24 11:57:14.998500,285.65,6.0,0.0,6.0,6.0,1713.8999999999999
2020-06-24 12:07:24.411352,286.15,11.0,0.0,11.0,11.0,3147.6499999999996
2020-06-24 12:16:30.609184,286.25,5.0,0.0,5.0,5.0,1431.25
2020-06-24 12:25:14.649698,286.6,13.0,0.0,13.0,13.0,3725.8
2020-06-24 12:31:52.999184,286.05,0.0,3.0,3.0,3.0,858.1500000000001
2020-06-24 12:38:48.313752,285.8,0.0,45.0,45.0,45.0,12861.0
2020-06-24 12:46:23.659606,286.1,0.0,20.0,20.0,20.0,5722.0
2020-06-24 12:59:01.318549,286.05,46.0,0.0,46.0,46.0,13158.300000000001
2020-06-24 13:11:49.841169,286.25,28.0,0.0,28.0,28.0,8015.0
2020-06-24 13:21:25.088400,286.65,25.0,0.0,25.0,25.0,7166.249999999999
2020-06-24 13:28:17.096736,286.95,0.0,2.0,2.0,2.0,573.9
2020-06-24 13:32:00.000000,286.95,0.0,42.0,42.0,42.0,12051.9
2020-06-24 13:41:26.664000,287.2,0.0,21.0,21.0,21.0,6031.2
2020-06-24 13:50:18.970435,286.8,0.0,76.0,76.0,76.0,21796.8
2020-06-24 13:57:13.169415,286.8,0.0,2.0,2.0,2.0,573.6
2020-06-24 14:11:11.442155,286.2,0.0,47.0,47.0,47.0,13451.4
2020-06-24 14:14:16.449968,285.95,16.0,0.0,16.0,16.0,4575.2
2020-06-24 14:18:40.346842,286.0,27.0,0.0,27.0,27.0,7722.0
2020-06-24 14:24:21.490388,286.1,5.0,0.0,5.0,5.0,1430.5
2020-06-24 14:30:43.580547,286.1,50.0,0.0,50.0,50.0,14305.000000000002
2020-06-24 14:36:43.014566,286.5,70.0,0.0,70.0,70.0,20055.0
2020-06-24 14:43:57.137143,286.65,11.0,0.0,11.0,11.0,3153.1499999999996
2020-06-24 14:50:53.768208,286.55,6.0,0.0,6.0,6.0,1719.3000000000002
2020-06-24 14:59:54.994500,286.45,25.0,0.0,25.0,25.0,7161.25
2020-06-24 15:02:39.126522,286.3,4.0,0.0,4.0,4.0,1145.2
2020-06-24 15:08:50.066935,286.55,0.0,47.0,47.0,47.0,13467.85
2020-06-24 15:17:52.666489,286.2,1.0,0.0,1.0,1.0,286.2
2020-06-24 15:22:53.566071,286.0,6.0,0.0,6.0,6.0,1716.0
2020-06-24 15:28:25.711714,285.8,0.0,42.0,42.0,42.0,12003.6
2020-06-24 15:31:30.137831,285.75,6.0,0.0,6.0,6.0,1714.5
2020-06-24 15:45:00.000000,286.0,5562.0,0.0,5562.0,5562.0,1590732.0
2020-06-25 09:00:24.489277,281.35,1.0,0.0,1.0,1.0,281.35
2020-06-25 09:01:10.594025,281.2,1.0,0.0,1.0,1.0,281.2
2020-06-25 09:01:52.737287,280.5,1.0,0.0,1.0,1.0,280.5
